"COLLAR_CODE,C,8";"LINE_NO,N,6,0";"UTC_DATE,D";"UTC_TIME,C,8";"LMT_DATE,D";"LMT_TIME,C,8";"ECEF_X,N,9,0";"ECEF_Y,N,9,0";"ECEF_Z,N,9,0";"LATITUDE,N,12,7";"LONGITUDE,N,12,7";"HEIGHT,N,9,2";"DOP,N,4,1";"NAV,C,2";"VALIDATED,C,3";"SATS_USED,N,2,0";"CH1_SATID,N,2,0";"CH1_C/N,N,2,0";"CH2_SATID,N,2,0";"CH2_C/N,N,2,0";"CH3_SATID,N,2,0";"CH3_C/N,N,2,0";"CH4_SATID,N,2,0";"CH4_C/N,N,2,0";"CH5_SATID,N,2,0";"CH5_C/N,N,2,0";"CH6_SATID,N,2,0";"CH6_C/N,N,2,0";"CH7_SATID,N,2,0";"CH7_C/N,N,2,0";"CH8_SATID,N,2,0";"CH8_C/N,N,2,0";"CH9_SATID,N,2,0";"CH9_C/N,N,2,0";"CH10_SATID,N,2,0";"CH10_C/N,N,2,0";"CH11_SATID,N,2,0";"CH11_C/N,N,2,0";"CH12_SATID,N,2,0";"CH12_C/N,N,2,0";"MAIN_VOL,N,4,2";"BU_VOL,N,4,2";"TEMP,N,4,0";"EASTING,N,20,0";"NORTHING,N,20,0";"REMARKS,C,128"
"GSM01438";11;13/01/05;"19:01:17";13/01/05;"20:01:17";3789040;911463;5032228;52.4307458;13.5256607;73.72;1.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.36;3.52;-35;1807648;5818607;
"GSM01438";12;13/01/05;"20:00:54";13/01/05;"21:00:54";3789036;911460;5032233;52.4308059;13.5256316;74.89;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.36;3.52;-27;1807646;5818614;
"GSM01438";13;13/01/05;"21:00:36";13/01/05;"22:00:36";3789031;911442;5032228;52.4308432;13.5253915;65.39;4.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-23;1807629;5818617;
"GSM01438";14;13/01/05;"22:00:48";13/01/05;"23:00:48";3789039;911466;5032239;52.430808;13.5257071;82.28;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-18;1807651;5818614;
"GSM01438";15;13/01/05;"23:00:48";14/01/05;"00:00:48";3789043;911457;5032248;52.4308446;13.5255647;90.5;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-14;1807641;5818618;
"GSM01438";16;14/01/05;"00:00:41";14/01/05;"01:00:41";3789044;911463;5032235;52.4307565;13.525647;81.64;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-9;1807647;5818608;
"GSM01438";17;14/01/05;"01:00:21";14/01/05;"02:00:21";3789050;911465;5032228;52.4306733;13.5256549;79.94;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-4;1807648;5818599;
"GSM01438";18;14/01/05;"02:00:41";14/01/05;"03:00:41";3789049;911466;5032234;52.4307114;13.5256727;84.24;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;0;1807649;5818603;
"GSM01438";19;14/01/05;"03:00:49";14/01/05;"04:00:49";3789050;911468;5032239;52.4307285;13.5256978;89.08;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;5;1807651;5818605;
"GSM01438";20;14/01/05;"04:00:42";14/01/05;"05:00:42";3789049;911460;5032240;52.4307543;13.5255869;88.14;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;9;1807643;5818608;
"GSM01438";21;14/01/05;"05:00:19";14/01/05;"06:00:19";3789050;911463;5032232;52.4306985;13.5256263;82.82;7.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;14;1807646;5818602;
"GSM01438";22;14/01/05;"06:00:10";14/01/05;"07:00:10";3789062;911482;5032249;52.4306769;13.5258567;106.12;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.52;18;1807662;5818600;
"GSM01438";23;14/01/05;"07:00:48";14/01/05;"08:00:48";3789046;911464;5032239;52.4307629;13.5256544;86.14;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;23;1807647;5818609;
"GSM01438";24;14/01/05;"08:00:25";14/01/05;"09:00:25";3789043;911461;5032242;52.4308051;13.5256218;86.31;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;27;1807645;5818614;
"GSM01438";25;14/01/05;"09:00:24";14/01/05;"10:00:24";3789045;911465;5032237;52.4307572;13.5256721;84.11;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;32;1807649;5818609;
"GSM01438";26;14/01/05;"10:00:53";14/01/05;"11:00:53";3789036;911461;5032236;52.4308207;13.5256459;77.41;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;37;1807646;5818616;
"GSM01438";27;14/01/05;"11:00:31";14/01/05;"12:00:31";3789042;911463;5032243;52.4308142;13.5256539;86.8;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;41;1807647;5818615;
"GSM01438";28;14/01/05;"12:00:53";14/01/05;"13:00:53";3789051;911469;5032245;52.4307528;13.5257087;94.57;4.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;46;1807651;5818608;
"GSM01438";29;14/01/05;"13:01:41";14/01/05;"14:01:41";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;46;;;
"GSM01438";30;14/01/05;"14:00:49";14/01/05;"15:00:49";3789044;911462;5032228;52.4307198;13.5256327;75.95;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;-3;1807646;5818604;
"GSM01438";31;14/01/05;"15:00:31";14/01/05;"16:00:31";3789039;911458;5032215;52.4306899;13.5255927;62.11;6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-28;1807644;5818601;
"GSM01438";32;14/01/05;"16:00:30";14/01/05;"17:00:30";3789055;911467;5032260;52.4308106;13.5256663;108.55;6.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-23;1807648;5818614;
"GSM01438";33;14/01/05;"17:00:41";14/01/05;"18:00:41";3789049;911464;5032242;52.4307586;13.5256441;90.3;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-19;1807647;5818609;
"GSM01438";34;14/01/05;"18:00:43";14/01/05;"19:00:43";3789043;911457;5032244;52.4308227;13.5255647;87.33;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-14;1807641;5818615;
"GSM01438";35;14/01/05;"19:00:49";14/01/05;"20:00:49";3789046;911461;5032223;52.4306802;13.5256115;73.03;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-9;1807645;5818600;
"GSM01438";36;14/01/05;"20:00:07";14/01/05;"21:00:07";3789048;911465;5032226;52.4306761;13.5256618;77.17;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-5;1807649;5818600;
"GSM01438";37;14/01/05;"21:00:42";14/01/05;"22:00:42";3789048;911470;5032237;52.4307281;13.5257333;86.6;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;0;1807653;5818606;
"GSM01438";38;14/01/05;"22:00:32";14/01/05;"23:00:32";3789041;911451;5032204;52.4306274;13.5254858;53.58;9.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;4;1807637;5818593;
"GSM01438";39;14/01/05;"23:00:47";15/01/05;"00:00:47";3789048;911461;5032243;52.430776;13.5256046;90.07;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;9;1807644;5818610;
"GSM01438";40;15/01/05;"00:00:12";15/01/05;"01:00:12";3789046;911463;5032215;52.4306331;13.5256401;66.98;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.52;13;1807647;5818595;
"GSM01438";41;15/01/05;"01:00:43";15/01/05;"02:00:43";3789045;911463;5032229;52.4307167;13.5256435;77.48;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;18;1807647;5818604;
"GSM01438";42;15/01/05;"02:00:42";15/01/05;"03:00:42";3789055;911461;5032239;52.4307056;13.5255806;91.05;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;22;1807643;5818602;
"GSM01438";43;15/01/05;"03:00:57";15/01/05;"04:00:57";3789059;911467;5032248;52.4307172;13.5256526;101.41;5.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;27;1807648;5818604;
"GSM01438";44;15/01/05;"04:00:23";15/01/05;"05:00:23";3789050;911463;5032239;52.4307369;13.5256263;88.37;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;32;1807646;5818606;
"GSM01438";45;15/01/05;"05:00:15";15/01/05;"06:00:15";3789047;911463;5032248;52.430807;13.5256367;93.73;4.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;36;1807646;5818614;
"GSM01438";46;15/01/05;"06:00:54";15/01/05;"07:00:54";3789049;911458;5032241;52.4307631;13.5255583;88.65;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;41;1807641;5818609;
"GSM01438";47;15/01/05;"07:00:54";15/01/05;"08:00:54";3789043;911467;5032261;52.4308992;13.5257076;102.23;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;46;1807650;5818624;
"GSM01438";48;15/01/05;"08:00:31";15/01/05;"09:00:31";3789040;911463;5032224;52.4307239;13.5256607;70.55;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;50;1807648;5818605;
"GSM01438";49;15/01/05;"09:00:41";15/01/05;"10:00:41";3789046;911462;5032241;52.4307772;13.5256258;87.44;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;55;1807645;5818611;
"GSM01438";50;15/01/05;"10:00:59";15/01/05;"11:00:59";3789029;911469;5032249;52.4309271;13.5257843;84.7;3.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;59;1807655;5818628;
"GSM01438";51;15/01/05;"11:00:46";15/01/05;"12:00:46";3789042;911461;5032229;52.4307408;13.5256253;75.42;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;61;1807646;5818607;
"GSM01438";52;15/01/05;"12:00:08";15/01/05;"13:00:08";3789040;911477;5032226;52.4307116;13.5258609;74.14;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;62;1807662;5818604;
"GSM01438";53;15/01/05;"13:00:41";15/01/05;"14:00:41";3789043;911464;5032241;52.4307946;13.5256647;85.95;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;62;1807648;5818613;
"GSM01438";54;15/01/05;"14:00:47";15/01/05;"15:00:47";3789050;911461;5032236;52.4307238;13.5255978;85.71;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;62;1807644;5818605;
"GSM01438";55;15/01/05;"15:00:43";15/01/05;"16:00:43";3789048;911459;5032213;52.4306149;13.525576;66.01;4.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;58;1807643;5818592;
"GSM01438";56;15/01/05;"16:00:41";15/01/05;"17:00:41";3789031;911467;5032237;52.4308508;13.5257489;76.09;5.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;1807653;5818619;
"GSM01438";57;15/01/05;"17:00:42";15/01/05;"18:00:42";3789038;911475;5032244;52.4308274;13.5258391;86.93;3.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;3;1807660;5818617;
"GSM01438";58;15/01/05;"18:00:48";15/01/05;"19:00:48";3789037;911468;5032239;52.4308186;13.5257425;81.38;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;2;1807653;5818616;
"GSM01438";59;15/01/05;"19:00:41";15/01/05;"20:00:41";3789034;911473;5032242;52.4308474;13.5258243;82.69;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807658;5818619;
"GSM01438";60;15/01/05;"20:00:45";15/01/05;"21:00:45";3789040;911469;5032241;52.4308071;13.5257465;84.88;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807653;5818614;
"GSM01438";61;15/01/05;"21:00:09";15/01/05;"22:00:09";3789044;911470;5032249;52.4308215;13.525747;93.74;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.52;-1;1807653;5818616;
"GSM01438";62;15/01/05;"22:00:47";15/01/05;"23:00:47";3789034;911472;5032253;52.4309094;13.52581;91.27;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-2;1807657;5818626;
"GSM01438";63;15/01/05;"23:00:36";16/01/05;"00:00:36";3788998;911447;5032233;52.4310908;13.5255764;50.51;9.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-2;1807640;5818645;
"GSM01438";64;16/01/05;"00:00:42";16/01/05;"01:00:42";3789033;911472;5032235;52.4308177;13.5258135;76.41;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-2;1807658;5818616;
"GSM01438";65;16/01/05;"04:01:18";16/01/05;"05:01:18";3789037;911471;5032244;52.430841;13.5257854;85.77;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-3;1807656;5818618;
"GSM01438";66;16/01/05;"08:00:49";16/01/05;"09:00:49";3789033;911465;5032231;52.4308074;13.5257134;72.24;1.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-3;1807651;5818614;
"GSM01438";67;16/01/05;"12:00:48";16/01/05;"13:00:48";3789040;911466;5032253;52.4308778;13.5257036;93.97;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;11;1807650;5818622;
"GSM01438";68;16/01/05;"15:55:41";16/01/05;"16:55:41";3789040;911473;5032252;52.4308607;13.5258037;94.17;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;1;1807657;5818621;
"GSM01438";69;16/01/05;"15:55:51";16/01/05;"16:55:51";3789036;911467;5032241;52.4308381;13.5257317;82.23;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;1;1807652;5818618;
"GSM01438";70;16/01/05;"15:56:00";16/01/05;"16:56:00";3789033;911467;5032237;52.430837;13.525742;77.28;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;1;1807653;5818618;
"GSM01438";71;16/01/05;"16:01:59";16/01/05;"17:01:59";3789032;911466;5032240;52.430862;13.5257311;78.92;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807652;5818620;
"GSM01438";72;16/01/05;"16:02:25";16/01/05;"17:02:25";3789034;911470;5032247;52.4308798;13.5257814;86.23;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;1;1807655;5818623;
"GSM01438";73;16/01/05;"16:02:34";16/01/05;"17:02:34";3789038;911475;5032251;52.4308657;13.5258391;92.48;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807659;5818621;
"GSM01438";74;16/01/05;"16:02:42";16/01/05;"17:02:42";3789036;911469;5032246;52.4308622;13.5257603;86.48;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807654;5818621;
"GSM01438";75;16/01/05;"16:02:52";16/01/05;"17:02:52";3789031;911464;5032230;52.4308175;13.525706;70.12;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807651;5818615;
"GSM01438";76;16/01/05;"16:03:00";16/01/05;"17:03:00";3789037;911474;5032238;52.4308031;13.5258283;81.44;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807659;5818614;
"GSM01438";77;16/01/05;"16:03:10";16/01/05;"17:03:10";3789042;911479;5032247;52.4308094;13.5258826;92.25;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807663;5818615;
"GSM01438";78;16/01/05;"16:09:18";16/01/05;"17:09:18";3789035;911474;5032248;52.4308717;13.5258352;88.18;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807659;5818622;
"GSM01438";79;16/01/05;"16:09:49";16/01/05;"17:09:49";3789029;911463;5032240;52.4308878;13.5256986;76.71;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807650;5818623;
"GSM01438";80;16/01/05;"16:10:00";16/01/05;"17:10:00";3789023;911454;5032226;52.4308676;13.5255905;60.78;6.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;2;1807642;5818620;
"GSM01438";81;16/01/05;"16:10:10";16/01/05;"17:10:10";3789019;911454;5032217;52.430846;13.5256043;51.27;6.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;2;1807643;5818618;
"GSM01438";82;16/01/05;"20:01:17";16/01/05;"21:01:17";3789021;911463;5032213;52.4307952;13.5257261;50.57;8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-2;1807652;5818613;
"GSM01438";83;17/01/05;"00:00:53";17/01/05;"01:00:53";3789038;911470;5032246;52.4308467;13.5257677;87.8;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-3;1807655;5818619;
"GSM01438";84;17/01/05;"04:00:54";17/01/05;"05:00:54";3789036;911467;5032238;52.4308217;13.5257317;79.85;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-3;1807652;5818616;
"GSM01438";85;17/01/05;"08:00:54";17/01/05;"09:00:54";3789034;911472;5032239;52.4308327;13.52581;80.17;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;-2;1807658;5818618;
"GSM01438";86;17/01/05;"12:00:53";17/01/05;"13:00:53";3789038;911466;5032246;52.4308533;13.5257105;87.23;1.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;12;1807651;5818619;
"GSM01438";87;17/01/05;"16:00:54";17/01/05;"17:00:54";3789031;911473;5032243;52.4308737;13.5258346;81.7;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;3;1807659;5818622;
"GSM01438";88;17/01/05;"20:01:23";17/01/05;"21:01:23";3789037;911473;5032239;52.4308102;13.525814;82.09;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;1;1807658;5818615;
