"COLLAR_CODE,C,8";"LINE_NO,N,6,0";"UTC_DATE,D";"UTC_TIME,C,8";"LMT_DATE,D";"LMT_TIME,C,8";"ECEF_X,N,9,0";"ECEF_Y,N,9,0";"ECEF_Z,N,9,0";"LATITUDE,N,12,7";"LONGITUDE,N,12,7";"HEIGHT,N,9,2";"DOP,N,4,1";"NAV,C,2";"VALIDATED,C,3";"SATS_USED,N,2,0";"CH1_SATID,N,2,0";"CH1_C/N,N,2,0";"CH2_SATID,N,2,0";"CH2_C/N,N,2,0";"CH3_SATID,N,2,0";"CH3_C/N,N,2,0";"CH4_SATID,N,2,0";"CH4_C/N,N,2,0";"CH5_SATID,N,2,0";"CH5_C/N,N,2,0";"CH6_SATID,N,2,0";"CH6_C/N,N,2,0";"CH7_SATID,N,2,0";"CH7_C/N,N,2,0";"CH8_SATID,N,2,0";"CH8_C/N,N,2,0";"CH9_SATID,N,2,0";"CH9_C/N,N,2,0";"CH10_SATID,N,2,0";"CH10_C/N,N,2,0";"CH11_SATID,N,2,0";"CH11_C/N,N,2,0";"CH12_SATID,N,2,0";"CH12_C/N,N,2,0";"MAIN_VOL,N,4,2";"BU_VOL,N,4,2";"TEMP,N,4,0";"EASTING,N,20,0";"NORTHING,N,20,0";"REMARKS,C,128"
"GSM01508";16;31/07/2005;"00:01:53";31/07/2005;"01:01:53";4355906;850945;4567480;46.0144305;11.0537644;1554.38;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1659015;5097716;
"GSM01508";17;31/07/2005;"04:01:51";31/07/2005;"05:01:51";4355908;850944;4567475;46.0143878;11.0537468;1552.01;2.2;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;1659014;5097711;
"GSM01508";18;31/07/2005;"08:02:31";31/07/2005;"09:02:31";4356494;850242;4567123;46.0093376;11.043403;1604.76;4.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1658228;5097129;
"GSM01508";19;31/07/2005;"12:02:17";31/07/2005;"13:02:17";4353917;850927;4569436;46.039304;11.0584615;1604.28;4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;1659308;5100489;
"GSM01508";20;31/07/2005;"16:03:06";31/07/2005;"17:03:06";4355907;850974;4567542;46.0147754;11.0541293;1603.53;5.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;28;1659043;5097755;
"GSM01508";21;31/07/2005;"20:01:38";31/07/2005;"21:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01508";22;01/08/2005;"00:01:38";01/08/2005;"01:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01508";23;01/08/2005;"04:01:38";01/08/2005;"05:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01508";24;01/08/2005;"08:01:38";01/08/2005;"09:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";25;01/08/2005;"12:01:38";01/08/2005;"13:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01508";26;01/08/2005;"14:24:50";01/08/2005;"15:24:50";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01508";27;01/08/2005;"14:26:26";01/08/2005;"15:26:26";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";28;01/08/2005;"14:28:02";01/08/2005;"15:28:02";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";29;01/08/2005;"14:34:58";01/08/2005;"15:34:58";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";30;01/08/2005;"14:36:34";01/08/2005;"15:36:34";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01508";31;01/08/2005;"14:38:10";01/08/2005;"15:38:10";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01508";32;01/08/2005;"14:39:46";01/08/2005;"15:39:46";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01508";33;01/08/2005;"14:41:22";01/08/2005;"15:41:22";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01508";34;01/08/2005;"14:42:58";01/08/2005;"15:42:58";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01508";35;01/08/2005;"14:44:34";01/08/2005;"15:44:34";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01508";36;01/08/2005;"14:51:30";01/08/2005;"15:51:30";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01508";37;01/08/2005;"14:53:06";01/08/2005;"15:53:06";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01508";38;01/08/2005;"14:54:42";01/08/2005;"15:54:42";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01508";39;01/08/2005;"14:56:18";01/08/2005;"15:56:18";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;28;;;
"GSM01508";40;01/08/2005;"16:01:38";01/08/2005;"17:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";41;02/08/2005;"00:01:38";02/08/2005;"01:01:38";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01508";42;02/08/2005;"04:01:38";02/08/2005;"05:01:38";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01508";43;16/10/2005;"04:01:43";16/10/2005;"05:01:43";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;20;;;
"GSM01508";44;16/10/2005;"08:01:48";16/10/2005;"09:01:48";4355673;849990;4567966;46.0201305;11.0422401;1618.19;6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658107;5098326;
"GSM01508";45;16/10/2005;"12:01:23";16/10/2005;"13:01:23";4356513;850231;4567136;46.0093117;11.0432166;1625.6;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;30;1658214;5097126;
"GSM01508";46;16/10/2005;"16:01:39";16/10/2005;"17:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01508";47;16/10/2005;"20:01:39";16/10/2005;"21:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01508";48;22/10/2005;"08:03:07";22/10/2005;"09:03:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;;;
"GSM01508";49;22/10/2005;"12:02:54";22/10/2005;"13:02:54";4356420;850846;4567113;46.0089961;11.0512381;1627.51;4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658835;5097107;
"GSM01508";50;22/10/2005;"16:03:05";22/10/2005;"17:03:05";4355935;850929;4567554;46.0147283;11.0534899;1625.26;2.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658993;5097748;
"GSM01508";51;22/10/2005;"20:01:37";22/10/2005;"21:01:37";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;;;
"GSM01508";52;23/10/2005;"00:01:37";23/10/2005;"01:01:37";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;;;
"GSM01508";53;23/10/2005;"04:01:37";23/10/2005;"05:01:37";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;;;
"GSM01508";54;23/10/2005;"08:03:02";23/10/2005;"09:03:02";4357335;849653;4566462;46.0005966;11.0338629;1624.25;5.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1657514;5096139;
"GSM01508";55;23/10/2005;"12:01:38";23/10/2005;"13:01:38";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;;;
"GSM01508";56;23/10/2005;"16:02:46";23/10/2005;"17:02:46";4356521;851212;4566945;46.0068511;11.0556248;1624.23;3.2;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1659181;5096877;
"GSM01508";57;23/10/2005;"20:00:53";23/10/2005;"21:00:53";4356612;851109;4566809;46.0055513;11.0540948;1574.71;4.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1659066;5096730;
"GSM01508";58;24/10/2005;"00:00:55";24/10/2005;"01:00:55";4356553;851146;4566837;46.006055;11.0547095;1559.56;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659113;5096787;
"GSM01508";59;24/10/2005;"04:00:55";24/10/2005;"05:00:55";4356409;850975;4567036;46.0084249;11.0528996;1581.79;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658966;5097047;
"GSM01508";60;24/10/2005;"08:01:43";24/10/2005;"09:01:43";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;;;
"GSM01508";61;24/10/2005;"12:03:11";24/10/2005;"13:03:11";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;;;
"GSM01508";62;24/10/2005;"16:02:57";24/10/2005;"17:02:57";4356434;851633;4566891;46.0065437;11.0611734;1582.16;7;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1659612;5096854;
"GSM01508";63;24/10/2005;"20:01:49";24/10/2005;"21:01:49";4356274;851324;4567099;46.0092428;11.0576551;1581.57;6.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1659332;5097147;
"GSM01508";64;25/10/2005;"00:01:23";25/10/2005;"01:01:23";4356474;850930;4566957;46.0075744;11.0521686;1563.27;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658912;5096951;
"GSM01508";65;25/10/2005;"04:00:53";25/10/2005;"05:00:53";4356456;850983;4566965;46.007673;11.0528846;1563.81;4.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658967;5096963;
"GSM01508";66;25/10/2005;"08:01:10";25/10/2005;"09:01:10";4356434;851365;4566913;46.0070138;11.0577784;1562.28;6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659347;5096900;
"GSM01508";67;25/10/2005;"12:01:26";25/10/2005;"13:01:26";4356450;851434;4566886;46.0066579;11.0586129;1562.96;3.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1659413;5096862;
"GSM01508";68;25/10/2005;"16:02:29";25/10/2005;"17:02:29";4356373;851430;4566958;46.0076017;11.0587528;1561.73;3.2;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659421;5096967;
"GSM01508";69;25/10/2005;"20:01:41";25/10/2005;"21:01:41";4356408;851123;4566965;46.0078041;11.054777;1549.74;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1659113;5096982;
"GSM01508";70;26/10/2005;"00:01:39";26/10/2005;"01:01:39";4356382;851230;4566974;46.0078927;11.0561969;1552.74;5.2;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1659222;5096994;
"GSM01508";71;27/10/2005;"08:01:52";27/10/2005;"09:01:52";4356442;851385;4566956;46.0072068;11.0580119;1601.34;19.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1659365;5096922;
"GSM01508";72;27/10/2005;"12:03:04";27/10/2005;"13:03:04";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;;;
"GSM01508";73;27/10/2005;"16:02:37";27/10/2005;"17:02:37";4356244;851200;4567176;46.0100683;11.0561584;1600;9.2;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1659213;5097236;
"GSM01508";74;27/10/2005;"20:01:57";27/10/2005;"21:01:57";4356140;850816;4567340;46.0122297;11.0515509;1595.97;9.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658850;5097467;
"GSM01508";75;28/10/2005;"00:00:54";28/10/2005;"01:00:54";4356154;850572;4567370;46.0126308;11.0484248;1594.62;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658607;5097505;
"GSM01508";76;28/10/2005;"04:00:54";28/10/2005;"05:00:54";4356159;850586;4567376;46.0126192;11.0485898;1604.21;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658620;5097504;
"GSM01508";77;28/10/2005;"08:01:53";28/10/2005;"09:01:53";4356143;851002;4567309;46.0117863;11.0539;1600.48;14;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1659034;5097422;
"GSM01508";78;28/10/2005;"12:03:05";28/10/2005;"13:03:05";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;;;
"GSM01508";79;28/10/2005;"16:01:53";28/10/2005;"17:01:53";4356294;850930;4567183;46.0101295;11.0526141;1603.17;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658939;5097236;
"GSM01508";80;28/10/2005;"20:01:51";28/10/2005;"21:01:51";4356559;851035;4566911;46.006617;11.0532885;1602.1;4.6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1659001;5096847;
"GSM01508";81;29/10/2005;"00:00:54";29/10/2005;"01:00:54";4356147;850814;4567315;46.0120316;11.0515082;1582.49;4.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658848;5097445;
"GSM01508";82;29/10/2005;"04:01:21";29/10/2005;"05:01:21";4356096;851015;4567319;46.0121311;11.054181;1577.37;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1659054;5097461;
"GSM01508";83;29/10/2005;"08:01:36";29/10/2005;"09:01:36";4356239;851212;4567101;46.0096166;11.0563228;1544.23;9.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659227;5097186;
"GSM01508";84;29/10/2005;"12:01:53";29/10/2005;"13:01:53";4356225;851254;4567086;46.0095597;11.0568896;1529.49;6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1659271;5097181;
"GSM01508";85;29/10/2005;"16:00:50";29/10/2005;"17:00:50";4356309;851159;4567050;46.0089192;11.0554781;1548.2;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1659164;5097107;
"GSM01508";86;29/10/2005;"20:01:53";29/10/2005;"21:01:53";4356158;850535;4567335;46.0124327;11.0479461;1567.24;8.2;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658571;5097482;
"GSM01508";87;30/10/2005;"00:00:48";30/10/2005;"01:00:48";4356091;850386;4567469;46.0138801;11.046224;1598.16;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658433;5097640;
"GSM01508";88;30/10/2005;"04:00:45";30/10/2005;"05:00:45";4356165;850558;4567384;46.0126658;11.0482202;1610.33;5.2;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658591;5097509;
"GSM01508";89;30/10/2005;"08:01:24";30/10/2005;"09:01:24";4356144;850588;4567368;46.012662;11.0486523;1588.5;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;1658625;5097509;
"GSM01508";90;30/10/2005;"12:01:46";30/10/2005;"13:01:46";4356181;850982;4567256;46.0112386;11.0535525;1585.58;4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1659008;5097361;
"GSM01508";91;30/10/2005;"16:03:06";30/10/2005;"17:03:06";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;;;
"GSM01508";92;30/10/2005;"20:01:12";30/10/2005;"21:01:12";4356443;850914;4567009;46.008116;11.0520427;1577.42;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658900;5097011;
"GSM01508";93;31/10/2005;"00:00:48";31/10/2005;"01:00:48";4356157;850567;4567365;46.0125868;11.048354;1592.4;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658602;5097500;
"GSM01508";94;31/10/2005;"04:00:41";31/10/2005;"05:00:41";4356197;850522;4567340;46.0122323;11.047685;1595.69;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658551;5097459;
"GSM01508";95;31/10/2005;"08:01:01";31/10/2005;"09:01:01";4356299;850587;4567242;46.0108917;11.0482562;1603.36;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658599;5097312;
"GSM01508";96;31/10/2005;"12:01:42";31/10/2005;"13:01:42";4356266;851062;4567132;46.0098249;11.0543557;1564.96;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659074;5097205;
