"COLLAR_CODE,C,8";"LINE_NO,N,6,0";"UTC_DATE,D";"UTC_TIME,C,8";"LMT_DATE,D";"LMT_TIME,C,8";"ECEF_X,N,9,0";"ECEF_Y,N,9,0";"ECEF_Z,N,9,0";"LATITUDE,N,12,7";"LONGITUDE,N,12,7";"HEIGHT,N,9,2";"DOP,N,4,1";"NAV,C,2";"VALIDATED,C,3";"SATS_USED,N,2,0";"CH1_SATID,N,2,0";"CH1_C/N,N,2,0";"CH2_SATID,N,2,0";"CH2_C/N,N,2,0";"CH3_SATID,N,2,0";"CH3_C/N,N,2,0";"CH4_SATID,N,2,0";"CH4_C/N,N,2,0";"CH5_SATID,N,2,0";"CH5_C/N,N,2,0";"CH6_SATID,N,2,0";"CH6_C/N,N,2,0";"CH7_SATID,N,2,0";"CH7_C/N,N,2,0";"CH8_SATID,N,2,0";"CH8_C/N,N,2,0";"CH9_SATID,N,2,0";"CH9_C/N,N,2,0";"CH10_SATID,N,2,0";"CH10_C/N,N,2,0";"CH11_SATID,N,2,0";"CH11_C/N,N,2,0";"CH12_SATID,N,2,0";"CH12_C/N,N,2,0";"MAIN_VOL,N,4,2";"BU_VOL,N,4,2";"TEMP,N,4,0";"EASTING,N,20,0";"NORTHING,N,20,0";"REMARKS,C,128"
"GSM01512";13;30/07/2005;"20:01:18";30/07/2005;"21:01:18";4355914;850945;4567486;46.0144171;11.0537446;1564.15;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;22;1659014;5097714;
"GSM01512";14;31/07/2005;"00:02:47";31/07/2005;"01:02:47";4355909;850960;4567490;46.0144553;11.053947;1565.62;4.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1659029;5097719;
"GSM01512";15;31/07/2005;"04:03:11";31/07/2005;"05:03:11";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;;;
"GSM01512";16;31/07/2005;"08:02:19";31/07/2005;"09:02:19";4356500;850237;4567157;46.0095181;11.0433248;1632.65;4.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1658221;5097149;
"GSM01512";17;31/07/2005;"12:01:23";31/07/2005;"13:01:23";4355653;849940;4568013;46.0206131;11.041656;1631.73;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;33;1658060;5098379;
"GSM01512";18;31/07/2005;"16:01:39";31/07/2005;"17:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01512";19;31/07/2005;"20:01:39";31/07/2005;"21:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";20;01/08/2005;"00:01:39";01/08/2005;"01:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;22;;;
"GSM01512";21;01/08/2005;"04:01:39";01/08/2005;"05:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;22;;;
"GSM01512";22;01/08/2005;"08:01:39";01/08/2005;"09:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";23;01/08/2005;"12:01:39";01/08/2005;"13:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;22;;;
"GSM01512";24;01/08/2005;"14:09:47";01/08/2005;"15:09:47";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01512";25;01/08/2005;"14:11:23";01/08/2005;"15:11:23";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01512";26;01/08/2005;"14:12:59";01/08/2005;"15:12:59";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01512";27;01/08/2005;"14:14:35";01/08/2005;"15:14:35";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01512";28;01/08/2005;"14:16:11";01/08/2005;"15:16:11";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.68;25;;;
"GSM01512";29;01/08/2005;"14:23:07";01/08/2005;"15:23:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01512";30;01/08/2005;"14:24:43";01/08/2005;"15:24:43";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01512";31;01/08/2005;"14:26:19";01/08/2005;"15:26:19";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01512";32;01/08/2005;"14:27:55";01/08/2005;"15:27:55";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.68;26;;;
"GSM01512";33;01/08/2005;"14:29:31";01/08/2005;"15:29:31";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;26;;;
"GSM01512";34;01/08/2005;"14:31:07";01/08/2005;"15:31:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.68;26;;;
"GSM01512";35;01/08/2005;"14:32:43";01/08/2005;"15:32:43";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.68;26;;;
"GSM01512";36;01/08/2005;"14:39:39";01/08/2005;"15:39:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.68;27;;;
"GSM01512";37;01/08/2005;"14:41:15";01/08/2005;"15:41:15";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;27;;;
"GSM01512";38;01/08/2005;"20:01:39";01/08/2005;"21:01:39";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;;;
"GSM01512";39;02/08/2005;"00:01:39";02/08/2005;"01:01:39";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";40;02/08/2005;"04:01:39";02/08/2005;"05:01:39";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";41;02/08/2005;"08:01:39";02/08/2005;"09:01:39";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";42;02/08/2005;"12:01:39";02/08/2005;"13:01:39";;;;;;;0;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01512";43;15/10/2005;"08:04:50";15/10/2005;"09:04:50";4356023;850736;4565942;46.0043378;11.0508268;499.79;16;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658817;5096589;
"GSM01512";44;15/10/2005;"12:02:59";15/10/2005;"13:02:59";4357468;849315;4564833;45.9899905;11.0292528;498.3;4.4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1657187;5094952;
"GSM01512";45;15/10/2005;"16:01:39";15/10/2005;"17:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;;;
"GSM01512";46;15/10/2005;"20:01:39";15/10/2005;"21:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;;;
"GSM01512";47;16/10/2005;"00:01:39";16/10/2005;"01:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;20;;;
"GSM01512";48;16/10/2005;"04:01:39";16/10/2005;"05:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;20;;;
"GSM01512";49;16/10/2005;"08:01:47";16/10/2005;"09:01:47";4355681;849996;4567981;46.020166;11.0422964;1635.23;6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658111;5098330;
"GSM01512";50;18/10/2005;"20:00:54";18/10/2005;"21:00:54";4356355;850272;4567247;46.0109578;11.0441268;1603.21;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;4;1658279;5097311;
"GSM01512";51;19/10/2005;"00:01:23";19/10/2005;"01:01:23";4356284;850291;4567310;46.0117788;11.0445431;1602.67;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1658309;5097403;
"GSM01512";52;19/10/2005;"04:02:22";19/10/2005;"05:02:22";4356577;850396;4567013;46.0079323;11.0451488;1602.69;3;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1658367;5096977;
"GSM01512";53;19/10/2005;"08:03:08";19/10/2005;"09:03:08";4356734;850468;4566878;46.0060026;11.0456727;1622.18;5.8;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658413;5096763;
"GSM01512";54;20/10/2005;"20:00:53";20/10/2005;"21:00:53";4356444;850189;4567191;46.0101456;11.0428551;1612.55;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658183;5097218;
"GSM01512";55;21/10/2005;"00:00:48";21/10/2005;"01:00:48";4356447;850100;4567235;46.0105117;11.0417201;1634.41;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658094;5097256;
"GSM01512";56;21/10/2005;"04:00:53";21/10/2005;"05:00:53";4356475;850040;4567215;46.0102833;11.0408907;1631.13;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658031;5097229;
"GSM01512";57;21/10/2005;"08:01:42";21/10/2005;"09:01:42";4356708;850354;4566939;46.0066901;11.0442927;1633.17;4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658304;5096837;
"GSM01512";58;21/10/2005;"12:03:11";21/10/2005;"13:03:11";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;;;
"GSM01512";59;21/10/2005;"16:01:16";21/10/2005;"17:01:16";4356657;850496;4566939;46.006838;11.0462178;1617.3;5.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658453;5096857;
"GSM01512";60;21/10/2005;"20:01:23";21/10/2005;"21:01:23";4356581;849842;4567141;46.0093931;11.0381202;1623.81;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1657819;5097125;
"GSM01512";61;22/10/2005;"00:00:55";22/10/2005;"01:00:55";4356510;849942;4567213;46.01017;11.0395626;1640.51;9.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1657928;5097214;
"GSM01512";62;22/10/2005;"04:00:47";22/10/2005;"05:00:47";4356574;849887;4567142;46.0093881;11.0387076;1625.75;4.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1657864;5097126;
"GSM01512";63;22/10/2005;"08:02:22";22/10/2005;"09:02:22";4357182;849921;4566566;46.0018861;11.0376358;1630.38;9.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1657803;5096290;
"GSM01512";64;22/10/2005;"12:01:20";22/10/2005;"13:01:20";4356778;850270;4566883;46.0059998;11.0430555;1629.43;8.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658210;5096758;
"GSM01512";65;22/10/2005;"16:01:39";22/10/2005;"17:01:39";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;;;
"GSM01512";66;22/10/2005;"20:01:11";22/10/2005;"21:01:11";4356403;850021;4567272;46.0111202;11.040828;1620.53;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658023;5097322;
"GSM01512";67;23/10/2005;"00:00:54";23/10/2005;"01:00:54";4356415;850028;4567268;46.0110104;11.040887;1626.76;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658028;5097310;
"GSM01512";68;23/10/2005;"04:00:55";23/10/2005;"05:00:55";4356409;850022;4567273;46.0110871;11.0408258;1625.47;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658023;5097318;
"GSM01512";69;23/10/2005;"08:03:03";23/10/2005;"09:03:03";4356553;850474;4567051;46.0082254;11.0461963;1624.05;16.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658447;5097011;
"GSM01512";70;23/10/2005;"12:01:48";23/10/2005;"13:01:48";4357268;851644;4566207;45.9969606;11.0592478;1660.15;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1659490;5095786;
"GSM01512";71;23/10/2005;"16:01:38";23/10/2005;"17:01:38";4357280;851635;4566198;45.9968393;11.0591041;1660.66;8.2;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1659479;5095772;
"GSM01512";72;23/10/2005;"20:01:53";23/10/2005;"21:01:53";4356657;851170;4566764;46.0049087;11.0547561;1581.13;6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1659120;5096660;
"GSM01512";73;24/10/2005;"00:00:48";24/10/2005;"01:00:48";4356475;850421;4567106;46.0091301;11.0457177;1603.4;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658408;5097111;
"GSM01512";74;24/10/2005;"04:00:42";24/10/2005;"05:00:42";4356388;850020;4567298;46.0113792;11.0408524;1628.88;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658025;5097351;
"GSM01512";75;24/10/2005;"08:02:48";24/10/2005;"09:02:48";4356806;849822;4566983;46.0070019;11.0373108;1660.87;14;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1657763;5096858;
"GSM01512";76;24/10/2005;"12:01:15";24/10/2005;"13:01:15";4356770;849781;4566993;46.0073438;11.0368803;1638.07;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;1657729;5096895;
"GSM01512";77;24/10/2005;"16:01:24";24/10/2005;"17:01:24";4356781;849785;4566996;46.0072877;11.0369038;1648.26;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1657731;5096889;
"GSM01512";78;24/10/2005;"20:01:51";24/10/2005;"21:01:51";4356614;849888;4567127;46.0090391;11.0386214;1642.35;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1657859;5097087;
"GSM01512";79;25/10/2005;"00:00:54";25/10/2005;"01:00:54";4356510;849937;4567203;46.0101137;11.0394993;1632.65;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1657923;5097208;
"GSM01512";80;25/10/2005;"04:00:55";25/10/2005;"05:00:55";4356515;849925;4567202;46.0100906;11.0393349;1633.75;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;5;1657911;5097205;
"GSM01512";81;25/10/2005;"08:02:25";25/10/2005;"09:02:25";4356786;849774;4566972;46.0071196;11.0367521;1632.94;9;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1657719;5096870;
"GSM01512";82;25/10/2005;"12:02:32";25/10/2005;"13:02:32";4356962;849746;4566843;46.0052306;11.0359625;1656.39;5.8;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1657664;5096658;
"GSM01512";83;25/10/2005;"16:02:39";25/10/2005;"17:02:39";4356935;849755;4566880;46.0056221;11.0361432;1665.8;5.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1657676;5096702;
"GSM01512";84;25/10/2005;"20:01:52";25/10/2005;"21:01:52";4356772;849862;4567020;46.0073994;11.0379015;1669.63;16.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1657807;5096903;
"GSM01512";85;26/10/2005;"00:00:48";26/10/2005;"01:00:48";4356611;849915;4567117;46.0089622;11.0389709;1636.71;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;5;1657886;5097079;
"GSM01512";86;26/10/2005;"04:00:54";26/10/2005;"05:00:54";4356666;849832;4567080;46.0084846;11.0377834;1636.54;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1657795;5097023;
"GSM01512";87;26/10/2005;"08:03:10";26/10/2005;"09:03:10";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;;;
"GSM01512";88;26/10/2005;"12:01:23";26/10/2005;"13:01:23";4356776;849783;4566979;46.0072157;11.0368908;1632.35;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;19;1657730;5096881;
"GSM01512";89;26/10/2005;"16:00:54";26/10/2005;"17:00:54";4356949;849756;4566856;46.005382;11.0361213;1658.21;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1657675;5096675;
"GSM01512";90;26/10/2005;"20:00:53";26/10/2005;"21:00:53";4356608;849868;4567136;46.0091582;11.0383828;1642.08;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1657840;5097099;
"GSM01512";91;27/10/2005;"00:00:48";27/10/2005;"01:00:48";4356548;849878;4567175;46.0097705;11.0386578;1630.57;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1657859;5097168;
"GSM01512";92;27/10/2005;"04:00:47";27/10/2005;"05:00:47";4356531;849875;4567199;46.0100322;11.0386618;1635.85;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1657859;5097197;
"GSM01512";93;27/10/2005;"08:03:11";27/10/2005;"09:03:11";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;;;
"GSM01512";94;27/10/2005;"12:01:54";27/10/2005;"13:01:54";4356943;849530;4566873;46.0058062;11.033273;1636.31;6.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;1657454;5096717;
"GSM01512";95;27/10/2005;"16:03:06";27/10/2005;"17:03:06";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;;;
"GSM01512";96;27/10/2005;"20:01:27";27/10/2005;"21:01:27";4356825;849824;4566988;46.0069099;11.0372891;1677.68;9.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1657761;5096847;
